"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1832,"2","забрал очки","2025-05-10T18:20:19.435855Z",4201832,18.514,5,"ни к одному из перечисленных","2025-05-10T18:20:19.435855Z","","","","",""
1833,"2","спасибо большое","2025-05-10T18:20:23.266827Z",4201721,2.759,5,"Вопрос решен","2025-05-10T18:20:23.266827Z","","","","",""
1834,"2","спасибо","2025-05-10T18:20:25.394754Z",4201579,1.221,5,"Вопрос решен","2025-05-10T18:20:25.394754Z","","","","",""
1835,"2","спасибо за быстрый отклик на заявку, к сожалению проблема не решилась, запах остался, будем ждать потоп.","2025-05-10T18:20:37.551263Z",4201573,10.255,5,"{""choices"":[""Нравится скорость отработки заявок"",""ни к одному из перечисленных""]}","2025-05-10T18:20:37.551263Z","","","","",""
1836,"2","огромное спасибо!!!! завтра жду мастера-фломастера","2025-05-10T18:20:50.212229Z",4201552,9.427,5,"ни к одному из перечисленных","2025-05-10T18:20:50.212229Z","","","","",""
1837,"2","благодарю!","2025-05-10T18:20:52.428739Z",4201544,1.091,5,"Вопрос решен","2025-05-10T18:20:52.428739Z","","","","",""
1838,"2","спасибо!","2025-05-10T18:20:54.410534Z",4201511,0.926,5,"Вопрос решен","2025-05-10T18:20:54.410534Z","","","","",""
1839,"2","специалист перезвонил, всё разъяснили.","2025-05-10T18:21:01.445904Z",4201421,7.9510000000000005,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:21:03.750997Z","","","","",""
1840,"2","благодарю","2025-05-10T18:21:05.550627Z",4201409,0.93,5,"Вопрос решен","2025-05-10T18:21:05.550627Z","","","","",""
1841,"2","оперативно","2025-05-10T18:21:08.203029Z",4201390,1.672,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:21:08.203029Z","","","","",""
1842,"2","все хорошо","2025-05-10T18:21:11.295829Z",4201353,1.2,5,"Вопрос решен","2025-05-10T18:21:11.295829Z","","","","",""
1843,"2","лучшие","2025-05-10T18:21:15.756370Z",4201319,3.33,5,"{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:21:15.756370Z","","","","",""
1844,"2","большое спасибо","2025-05-10T18:21:18.310683Z",4201216,1.326,5,"Вопрос решен","2025-05-10T18:21:18.310683Z","","","","",""
1845,"2","почему не дает вносить показания электроэнергии в приложении?","2025-05-10T18:21:26.564658Z",4201201,7.32,5,"ни к одному из перечисленных","2025-05-10T18:21:26.564658Z","","","","",""
1846,"2","работа выполнена на 5+.      но лампочки очень не качественные, часто меняют ((","2025-05-10T18:21:40.094411Z",4201195,12.378,5,"Вопрос решен","2025-05-10T18:21:40.094411Z","","","","",""
1847,"2","спасибо, все отлично!","2025-05-10T18:21:43.354868Z",4201149,2.192,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:21:43.354868Z","","","","",""
1848,"2","все сделал быстро, качественно.","2025-05-10T18:21:51.042829Z",4201146,6.747,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-10T18:21:51.042829Z","","","","",""
1849,"2","быстро среагировали! спасибо","2025-05-10T18:21:56.005825Z",4201138,2.942,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:21:56.005825Z","","","","",""
1850,"2","пока не создашь заявку, выполняется только уборка техникой","2025-05-10T18:22:08.572209Z",4201035,11.353,5,"Вопрос решен","2025-05-10T18:22:08.572209Z","","","","",""
1851,"2","спасибо","2025-05-10T18:22:10.919334Z",4201000,1.297,5,"Вопрос решен","2025-05-10T18:22:10.919334Z","","","","",""
1852,"2","так сумма начисления за декабрь так и осталась висеть в личном кабинете к оплате. уберите её - она уже оплачена.","2025-05-10T18:22:56.654258Z",4200921,29.996,5,"ни к одному из перечисленных","2025-05-10T18:22:56.654258Z","","","","",""
1853,"2","спасибо.","2025-05-10T18:23:00.900103Z",4200918,3.002,5,"Вопрос решен","2025-05-10T18:23:00.901104Z","","","","",""
1854,"2","спасибо, мусор и дверь вынесли, но полы не помыли","2025-05-10T18:23:12.748339Z",4200782,10.821,5,"Вопрос решен","2025-05-10T18:23:12.748339Z","","","","",""
1855,"2","выполнено","2025-05-10T18:23:15.510840Z",4200717,1.527,5,"Вопрос решен","2025-05-10T18:23:15.510840Z","","","","",""
1856,"2","спасибо","2025-05-10T18:23:17.374527Z",4200656,1.001,5,"Вопрос решен","2025-05-10T18:23:17.374527Z","","","","",""
1857,"2","быстро отреагировали на заявку , сразу решили проблему , спасибо","2025-05-10T18:23:27.978634Z",4200630,5.596,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:23:27.978634Z","","","","",""
1858,"2","человека выпустили. но в лифте нет телефона для связи и по кнопке связи с диспечером связи нет! поэтому вызывали через соседей.","2025-05-10T18:23:50.314863Z",4200575,21.416,5,"ни к одному из перечисленных","2025-05-10T18:23:50.314863Z","","","","",""
1859,"2","спасибо огромное","2025-05-10T18:23:54.063760Z",4200495,2.455,5,"Вопрос решен","2025-05-10T18:23:54.063760Z","","","","",""
1860,"2","большое спасибо за оперативность, в решении данной проблемы","2025-05-10T18:24:01.176200Z",4200359,6.039,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:24:01.176200Z","","","","",""
1861,"2","всё супер 👍","2025-05-10T18:24:03.591393Z",4200323,1.095,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:24:03.591393Z","","","","",""
1862,"2","спасибо большое.","2025-05-10T18:24:05.655262Z",4199919,1.026,5,"Вопрос решен","2025-05-10T18:24:05.655262Z","","","","",""
1863,"2","вопрос решили очень быстро. большое спасибо!","2025-05-10T18:24:11.207289Z",4199856,3.861,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:24:11.207289Z","","","","",""
1864,"2","спасибо за оперативность!","2025-05-10T18:24:13.802142Z",4199825,1.478,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:24:13.803142Z","","","","",""
1865,"2","спасибо!)","2025-05-10T18:24:15.930069Z",4199766,1.115,5,"Вопрос решен","2025-05-10T18:24:15.930069Z","","","","",""
1866,"2","спасибо за оперативность","2025-05-10T18:24:19.336152Z",4199721,1.78,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:24:19.336152Z","","","","",""
1867,"2","очень вежливый и внимательный мастер. все выяснил и починил !","2025-05-10T18:24:30.368644Z",4199634,9.808,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:24:30.369645Z","","","","",""
1868,"2","спасибо большое!!!","2025-05-10T18:24:32.443026Z",4199477,1.0,5,"Вопрос решен","2025-05-10T18:24:32.443026Z","","","","",""
1869,"2","оперативно устранили протечку.","2025-05-10T18:24:35.620904Z",4199353,1.884,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:24:35.620904Z","","","","",""
1870,"2","все заработало","2025-05-10T18:24:39.302237Z",4199328,1.553,5,"Вопрос решен","2025-05-10T18:24:39.302237Z","","","","",""
